candidate_id,score
CAND_0034645,79.04
CAND_0050631,79.03
CAND_0060303,79.03
CAND_0049155,79.02
CAND_0092331,79.01
CAND_0037794,79.01
CAND_0011547,79.0
CAND_0065798,79.0
CAND_0031744,79.0
CAND_0009200,78.99
CAND_0065873,78.99
CAND_0021477,78.99
CAND_0016871,78.98
CAND_0029329,78.98
CAND_0043591,78.98
CAND_0064259,78.98
CAND_0011450,78.96
CAND_0057125,78.96
CAND_0009234,78.95
CAND_0033445,78.94
CAND_0001218,78.94
CAND_0031581,78.94
CAND_0087783,78.93
CAND_0025504,78.92
CAND_0010040,78.92
CAND_0001206,78.92
CAND_0047068,78.91
CAND_0033919,78.9
CAND_0033085,78.9
CAND_0064564,78.89
CAND_0043957,78.87
CAND_0091899,78.87
CAND_0029889,78.87
CAND_0033468,78.87
CAND_0001729,78.86
CAND_0041614,78.86
CAND_0087339,78.86
CAND_0091580,78.86
CAND_0042282,78.86
CAND_0041083,78.84
CAND_0060849,78.84
CAND_0094916,78.83
CAND_0028830,78.83
CAND_0082793,78.83
CAND_0017489,78.82
CAND_0025499,78.82
CAND_0023240,78.81
CAND_0062124,78.81
CAND_0085351,78.79
CAND_0077299,78.79
CAND_0000664,78.79
CAND_0019382,78.79
CAND_0007008,78.78
CAND_0002876,78.77
CAND_0014095,78.77
CAND_0036291,78.76
CAND_0066395,78.76
CAND_0070774,78.75
CAND_0012656,78.75
CAND_0037041,78.74
CAND_0079491,78.74
CAND_0023444,78.73
CAND_0039053,78.73
CAND_0018080,78.72
CAND_0008218,78.72
CAND_0091438,78.71
CAND_0060235,78.71
CAND_0056210,78.7
CAND_0098748,78.7
CAND_0034392,78.7
CAND_0071691,78.7
CAND_0070719,78.68
CAND_0011487,78.68
CAND_0086738,78.66
CAND_0093185,78.66
CAND_0097256,78.66
CAND_0055670,78.66
CAND_0052579,78.65
CAND_0053713,78.65
CAND_0049237,78.64
CAND_0075513,78.64
CAND_0064618,78.64
CAND_0098299,78.64
CAND_0097782,78.63
CAND_0078397,78.63
CAND_0016902,78.63
CAND_0082973,78.63
CAND_0041977,78.62
CAND_0032737,78.62
CAND_0020145,78.62
CAND_0007116,78.61
CAND_0075138,78.61
CAND_0032887,78.61
CAND_0009325,78.6
CAND_0035119,78.59
CAND_0013304,78.57
CAND_0041294,78.57
CAND_0083963,78.56
CAND_0064780,78.56
CAND_0095529,78.55
CAND_0094740,78.55
CAND_0081958,78.55
CAND_0070364,78.54
CAND_0090308,78.54
CAND_0084372,78.53
CAND_0041915,78.53
CAND_0013524,78.53
CAND_0014564,78.52
CAND_0056954,78.5
CAND_0002342,78.49
CAND_0081944,78.49
CAND_0072929,78.49
CAND_0084935,78.48
CAND_0053193,78.48
CAND_0051240,78.47
CAND_0066302,78.47
CAND_0095048,78.47
CAND_0009707,78.47
CAND_0072263,78.46
CAND_0093191,78.46
CAND_0044880,78.46
CAND_0052324,78.46
CAND_0082218,78.46
CAND_0026610,78.45
CAND_0099445,78.45
CAND_0052905,78.45
CAND_0080086,78.44
CAND_0033394,78.43
CAND_0045124,78.43
CAND_0031875,78.43
CAND_0074765,78.43
CAND_0091183,78.43
CAND_0096984,78.41
CAND_0091200,78.4
CAND_0050069,78.4
CAND_0011489,78.39
CAND_0066695,78.39
CAND_0082956,78.39
CAND_0005755,78.38
CAND_0048497,78.38
CAND_0048222,78.38
CAND_0045475,78.37
CAND_0098288,78.37
CAND_0076036,78.37
CAND_0044279,78.37
CAND_0016777,78.36
CAND_0075998,78.35
CAND_0050226,78.35
CAND_0069248,78.34
CAND_0005426,78.34
CAND_0073720,78.34
CAND_0079407,78.32
CAND_0072531,78.31
CAND_0020826,78.3
CAND_0028440,78.28
CAND_0063622,78.27
CAND_0015176,78.27
CAND_0020007,78.26
CAND_0003557,78.26
CAND_0047907,78.25
CAND_0061810,78.25
CAND_0042322,78.25
CAND_0086607,78.25
CAND_0062168,78.24
CAND_0083005,78.24
CAND_0072348,78.24
CAND_0037693,78.23
CAND_0019104,78.23
CAND_0049656,78.23
CAND_0094752,78.23
CAND_0064821,78.2
CAND_0080549,78.19
CAND_0066457,78.19
CAND_0066479,78.18
CAND_0080889,78.18
CAND_0011476,78.18
CAND_0026942,78.18
CAND_0047775,78.17
CAND_0040117,78.17
CAND_0040876,78.17
CAND_0050860,78.16
CAND_0088186,78.16
CAND_0079459,78.16
CAND_0088445,78.16
CAND_0044789,78.16
CAND_0081472,78.16
CAND_0009505,78.15
CAND_0020040,78.15
CAND_0076188,78.15
CAND_0087167,78.14
CAND_0003813,78.13
CAND_0087120,78.13
CAND_0080534,78.12
CAND_0017590,78.11
CAND_0000969,78.11
CAND_0019149,78.11
CAND_0031961,78.1
CAND_0013982,78.1
CAND_0037966,78.1
CAND_0080580,78.09
CAND_0087282,78.08
CAND_0091691,78.07
CAND_0040443,78.07
CAND_0025640,78.06
CAND_0018910,78.06
CAND_0054703,78.05
CAND_0098321,78.05
CAND_0031271,78.04
CAND_0098723,78.04
CAND_0033625,78.04
CAND_0035980,78.04
CAND_0063179,78.02
CAND_0004853,78.02
CAND_0036973,78.02
CAND_0049217,78.02
CAND_0002631,78.01
CAND_0064020,78.0
CAND_0033757,78.0
CAND_0031143,78.0
CAND_0055556,77.99
CAND_0072652,77.98
CAND_0066168,77.98
CAND_0094809,77.97
CAND_0094524,77.97
CAND_0040522,77.96
CAND_0039269,77.96
CAND_0008565,77.95
CAND_0010482,77.95
CAND_0073812,77.94
CAND_0041166,77.93
CAND_0001600,77.93
CAND_0037883,77.91
CAND_0017329,77.91
CAND_0077260,77.91
CAND_0050616,77.88
CAND_0047492,77.88
CAND_0055548,77.87
CAND_0058945,77.87
CAND_0075764,77.87
CAND_0092033,77.87
CAND_0069795,77.86
CAND_0047431,77.85
CAND_0018396,77.83
CAND_0092856,77.83
CAND_0072692,77.82
CAND_0065805,77.81
CAND_0000803,77.81
CAND_0070387,77.81
CAND_0023093,77.81
CAND_0085062,77.8
CAND_0005525,77.79
CAND_0055510,77.79
CAND_0025285,77.79
CAND_0016359,77.79
CAND_0026907,77.79
CAND_0045464,77.77
CAND_0063915,77.77
CAND_0041569,77.76
CAND_0017147,77.75
CAND_0066376,77.75
CAND_0065590,77.74
CAND_0089814,77.74
CAND_0084629,77.74
CAND_0048378,77.73
CAND_0071946,77.73
CAND_0078791,77.73
CAND_0010911,77.73
CAND_0057015,77.72
CAND_0044214,77.72
CAND_0031598,77.72
CAND_0009844,77.71
CAND_0060116,77.71
CAND_0054051,77.71
CAND_0099346,77.71
CAND_0040192,77.71
CAND_0076526,77.71
CAND_0063177,77.71
CAND_0032147,77.71
CAND_0017054,77.7
CAND_0090906,77.7
CAND_0057065,77.69
CAND_0005147,77.69
CAND_0021636,77.69
CAND_0088878,77.68
CAND_0033556,77.68
CAND_0058458,77.68
CAND_0029474,77.68
CAND_0046511,77.67
CAND_0019175,77.67
CAND_0014350,77.67
CAND_0034366,77.66
CAND_0021453,77.66
CAND_0055951,77.66
CAND_0086961,77.66
CAND_0096126,77.66
CAND_0046703,77.65
CAND_0094686,77.65
CAND_0025650,77.65
CAND_0044733,77.65
CAND_0063568,77.64
CAND_0078360,77.64
CAND_0075324,77.64
CAND_0080225,77.62
CAND_0067226,77.61
CAND_0008049,77.61
CAND_0021836,77.61
CAND_0064221,77.61
CAND_0044929,77.6
CAND_0065517,77.6
CAND_0059774,77.59
CAND_0043009,77.59
CAND_0013842,77.59
CAND_0020991,77.58
CAND_0058328,77.58
CAND_0095243,77.58
CAND_0081974,77.58
CAND_0065406,77.57
CAND_0085766,77.57
CAND_0018385,77.57
CAND_0051575,77.56
CAND_0084283,77.56
CAND_0007509,77.56
CAND_0060229,77.55
CAND_0074291,77.55
CAND_0003741,77.54
CAND_0072032,77.53
CAND_0023092,77.5
CAND_0079888,77.5
CAND_0013322,77.5
CAND_0041680,77.49
CAND_0043301,77.49
CAND_0045187,77.48
CAND_0051206,77.47
CAND_0052707,77.46
CAND_0068782,77.46
CAND_0055236,77.46
CAND_0077503,77.45
CAND_0040313,77.45
CAND_0029996,77.44
CAND_0070544,77.44
CAND_0013229,77.43
CAND_0048509,77.42
CAND_0072917,77.42
CAND_0063984,77.42
CAND_0068910,77.42
CAND_0088703,77.41
CAND_0067497,77.41
CAND_0073314,77.4
CAND_0078045,77.39
CAND_0041749,77.39
CAND_0029751,77.38
CAND_0072660,77.38
CAND_0005610,77.37
CAND_0033839,77.37
CAND_0069290,77.36
CAND_0065633,77.36
CAND_0016881,77.36
CAND_0024835,77.35
CAND_0086672,77.34
CAND_0007829,77.33
CAND_0041918,77.33
CAND_0040489,77.33
CAND_0098997,77.32
CAND_0079688,77.32
CAND_0030521,77.32
CAND_0068985,77.32
CAND_0088708,77.31
CAND_0097972,77.3
CAND_0001086,77.3
CAND_0012399,77.3
CAND_0047278,77.28
CAND_0064638,77.28
CAND_0032092,77.28
CAND_0022615,77.27
CAND_0094685,77.27
CAND_0003461,77.26
CAND_0086254,77.26
CAND_0082579,77.26
CAND_0036437,77.26
CAND_0079569,77.25
CAND_0006322,77.25
CAND_0099844,77.24
CAND_0074229,77.24
CAND_0059183,77.24
CAND_0060286,77.23
CAND_0096589,77.23
CAND_0087228,77.23
CAND_0002336,77.22
CAND_0083986,77.22
CAND_0036210,77.22
CAND_0063148,77.21
CAND_0056693,77.21
CAND_0020179,77.21
CAND_0083921,77.21
CAND_0077351,77.2
CAND_0058783,77.2
CAND_0047794,77.2
CAND_0064371,77.19
CAND_0073904,77.19
CAND_0034926,77.18
CAND_0097840,77.18
CAND_0021695,77.18
CAND_0049668,77.16
CAND_0048534,77.15
CAND_0084760,77.15
CAND_0060726,77.15
CAND_0012397,77.14
CAND_0080970,77.14
CAND_0050324,77.14
CAND_0074123,77.13
CAND_0044850,77.13
CAND_0005922,77.13
CAND_0076251,77.12
CAND_0046633,77.12
CAND_0008383,77.11
CAND_0069922,77.11
CAND_0002706,77.1
CAND_0027811,77.1
CAND_0056037,77.08
CAND_0016392,77.08
CAND_0031010,77.08
CAND_0003805,77.07
CAND_0082911,77.07
CAND_0029728,77.06
CAND_0046020,77.05
CAND_0049120,77.05
CAND_0069889,77.04
CAND_0075784,77.03
CAND_0003397,77.03
CAND_0022039,77.02
CAND_0094593,77.02
CAND_0063641,77.02
CAND_0025109,77.02
CAND_0071913,77.02
CAND_0089181,77.02
CAND_0022126,77.01
CAND_0037706,77.01
CAND_0054194,77.01
CAND_0045029,77.01
CAND_0027881,77.01
CAND_0040946,77.0
CAND_0064801,77.0
CAND_0062115,76.99
CAND_0031520,76.98
CAND_0080494,76.98
CAND_0060113,76.98
CAND_0046092,76.98
CAND_0028195,76.98
CAND_0027071,76.97
CAND_0007011,76.96
CAND_0017014,76.96
CAND_0079199,76.95
CAND_0060624,76.95
CAND_0013154,76.95
CAND_0001594,76.95
CAND_0086302,76.94
CAND_0030213,76.93
CAND_0004567,76.93
CAND_0033650,76.92
CAND_0048413,76.92
CAND_0026333,76.91
CAND_0055673,76.9
CAND_0000859,76.9
CAND_0039687,76.89
CAND_0094763,76.89
CAND_0091275,76.88
CAND_0091067,76.88
CAND_0036603,76.88
CAND_0084391,76.88
CAND_0036598,76.87
CAND_0040553,76.87
CAND_0045094,76.87
CAND_0025971,76.87
CAND_0077448,76.87
CAND_0093941,76.87
CAND_0009759,76.86
CAND_0054917,76.86
CAND_0068892,76.86
CAND_0007620,76.85
CAND_0047205,76.85
CAND_0011223,76.85
CAND_0017185,76.85
CAND_0092215,76.84
CAND_0048594,76.84
CAND_0011759,76.83
CAND_0065941,76.83
CAND_0090492,76.82
CAND_0000828,76.8
CAND_0019504,76.8
CAND_0026434,76.8
CAND_0090668,76.8
CAND_0016220,76.8
CAND_0091202,76.8
CAND_0097192,76.79
CAND_0083359,76.79
CAND_0058409,76.79
CAND_0056503,76.79
CAND_0070458,76.79
CAND_0064640,76.78
CAND_0091345,76.78
CAND_0092182,76.78
CAND_0060565,76.77
CAND_0020491,76.76
CAND_0097368,76.76
CAND_0009162,76.75
CAND_0014858,76.73
CAND_0033481,76.73
CAND_0049425,76.73
CAND_0091552,76.73
CAND_0052712,76.72
CAND_0077394,76.72
CAND_0079479,76.71
CAND_0082682,76.7
CAND_0027651,76.7
CAND_0083352,76.69
CAND_0032601,76.69
CAND_0058426,76.69
CAND_0063794,76.69
CAND_0013283,76.68
CAND_0077021,76.68
CAND_0086292,76.68
CAND_0063045,76.67
CAND_0005783,76.66
CAND_0027055,76.66
CAND_0063835,76.66
CAND_0067126,76.66
CAND_0019427,76.66
CAND_0031306,76.66
CAND_0013081,76.65
CAND_0096290,76.65
CAND_0031829,76.64
CAND_0012446,76.63
CAND_0011084,76.63
CAND_0082162,76.63
CAND_0074326,76.63
CAND_0032269,76.61
CAND_0026331,76.61
CAND_0001707,76.61
CAND_0014438,76.61
CAND_0010148,76.6
CAND_0011859,76.59
CAND_0075504,76.59
CAND_0005716,76.59
CAND_0091442,76.56
CAND_0039454,76.56
CAND_0071458,76.56
CAND_0016229,76.56
CAND_0031152,76.55
CAND_0048791,76.55
CAND_0014785,76.55
CAND_0053459,76.54
CAND_0018961,76.53
CAND_0030348,76.53
CAND_0053558,76.53
CAND_0035690,76.52
CAND_0058172,76.52
CAND_0015454,76.52
CAND_0085458,76.5
CAND_0040079,76.5
CAND_0053478,76.5
CAND_0027212,76.5
CAND_0029530,76.49
CAND_0027898,76.49
CAND_0031982,76.49
CAND_0064360,76.48
CAND_0078425,76.47
CAND_0041972,76.47
CAND_0086818,76.46
CAND_0058145,76.45
CAND_0058902,76.45
CAND_0005638,76.45
CAND_0043278,76.44
CAND_0037006,76.44
CAND_0066059,76.44
CAND_0001475,76.43
CAND_0011243,76.43
CAND_0044576,76.43
CAND_0069230,76.43
CAND_0053367,76.43
CAND_0085102,76.42
CAND_0042690,76.42
CAND_0020350,76.42
CAND_0049943,76.41
CAND_0035321,76.4
CAND_0082137,76.4
CAND_0027789,76.4
CAND_0019965,76.4
CAND_0099160,76.4
CAND_0067771,76.39
CAND_0012723,76.39
CAND_0043357,76.39
CAND_0086648,76.38
CAND_0099718,76.38
CAND_0028343,76.37
CAND_0019220,76.37
CAND_0054462,76.37
CAND_0039582,76.37
CAND_0096146,76.36
CAND_0075049,76.35
CAND_0046404,76.34
CAND_0075931,76.34
CAND_0071821,76.34
CAND_0055623,76.34
CAND_0097684,76.34
CAND_0061710,76.33
CAND_0032271,76.33
CAND_0001925,76.32
CAND_0037036,76.31
CAND_0075980,76.3
CAND_0011967,76.29
CAND_0050559,76.29
CAND_0034925,76.29
CAND_0047770,76.29
CAND_0091756,76.28
CAND_0099409,76.27
CAND_0053579,76.27
CAND_0063730,76.26
CAND_0065748,76.26
CAND_0028704,76.26
CAND_0040186,76.26
CAND_0043742,76.25
CAND_0031442,76.25
CAND_0033521,76.24
CAND_0015631,76.24
CAND_0041065,76.24
CAND_0033509,76.24
CAND_0054480,76.24
CAND_0005533,76.23
CAND_0059160,76.23
CAND_0080794,76.23
CAND_0050297,76.22
CAND_0007876,76.22
CAND_0058521,76.22
CAND_0000915,76.22
CAND_0096759,76.21
CAND_0001380,76.21
CAND_0090192,76.21
CAND_0045568,76.2
CAND_0030780,76.19
CAND_0053111,76.19
CAND_0028134,76.19
CAND_0081086,76.19
CAND_0043222,76.18
CAND_0072197,76.18
CAND_0076592,76.18
CAND_0086502,76.17
CAND_0054870,76.17
CAND_0054075,76.17
CAND_0023729,76.17
CAND_0008157,76.17
CAND_0008677,76.17
CAND_0059701,76.16
CAND_0013097,76.15
CAND_0080664,76.15
CAND_0030207,76.15
CAND_0073005,76.15
CAND_0020017,76.14
CAND_0040791,76.14
CAND_0069771,76.14
CAND_0077817,76.14
CAND_0010080,76.13
CAND_0022852,76.12
CAND_0035085,76.11
CAND_0044213,76.11
CAND_0023035,76.11
CAND_0078856,76.1
CAND_0032371,76.1
CAND_0050151,76.09
CAND_0045926,76.09
CAND_0038230,76.09
CAND_0071853,76.08
CAND_0039323,76.08
CAND_0049539,76.08
CAND_0088952,76.08
CAND_0078518,76.07
CAND_0091814,76.07
CAND_0054546,76.07
CAND_0096099,76.06
CAND_0025939,76.06
CAND_0046108,76.06
CAND_0070493,76.05
CAND_0057369,76.05
CAND_0075698,76.05
CAND_0040434,76.05
CAND_0018466,76.05
CAND_0043747,76.05
CAND_0086801,76.04
CAND_0012985,76.04
CAND_0013153,76.04
CAND_0041118,76.03
CAND_0087775,76.03
CAND_0016923,76.03
CAND_0075090,76.03
CAND_0013065,76.02
CAND_0002623,76.02
CAND_0013560,76.02
CAND_0078330,76.02
CAND_0086028,76.01
CAND_0033605,76.01
CAND_0058516,76.01
CAND_0045064,76.01
CAND_0028228,76.0
CAND_0060125,76.0
CAND_0055960,76.0
CAND_0031998,76.0
CAND_0041211,76.0
CAND_0012408,75.99
CAND_0034369,75.99
CAND_0070403,75.98
CAND_0099367,75.98
CAND_0043052,75.98
CAND_0062697,75.98
CAND_0026836,75.97
CAND_0088064,75.97
CAND_0094292,75.97
CAND_0073368,75.97
CAND_0012279,75.96
CAND_0020806,75.96
CAND_0004491,75.96
CAND_0048271,75.95
CAND_0037290,75.95
CAND_0063736,75.95
CAND_0012498,75.95
CAND_0050946,75.95
CAND_0096801,75.94
CAND_0075502,75.94
CAND_0020083,75.94
CAND_0021082,75.94
CAND_0085954,75.94
CAND_0009539,75.94
CAND_0030969,75.94
CAND_0093799,75.94
CAND_0085561,75.93
CAND_0044830,75.93
CAND_0098217,75.93
CAND_0059942,75.93
CAND_0064827,75.93
CAND_0063314,75.92
CAND_0007496,75.92
CAND_0076587,75.92
CAND_0040730,75.91
CAND_0057736,75.91
CAND_0096510,75.91
CAND_0014439,75.89
CAND_0021827,75.89
CAND_0067315,75.89
CAND_0034099,75.88
CAND_0051669,75.88
CAND_0059268,75.88
CAND_0054773,75.88
CAND_0071939,75.87
CAND_0050022,75.87
CAND_0046356,75.87
CAND_0026037,75.87
CAND_0091279,75.87
CAND_0056049,75.86
CAND_0056645,75.86
CAND_0062462,75.86
CAND_0055164,75.86
CAND_0034164,75.84
CAND_0025902,75.84
CAND_0051692,75.84
CAND_0009747,75.83
CAND_0032378,75.83
CAND_0054804,75.83
CAND_0063025,75.83
CAND_0054310,75.83
CAND_0040366,75.82
CAND_0041611,75.82
CAND_0042798,75.82
CAND_0029563,75.82
CAND_0083879,75.82
CAND_0022842,75.82
CAND_0017298,75.81
CAND_0020721,75.81
CAND_0013012,75.81
CAND_0055737,75.81
CAND_0022589,75.81
CAND_0052462,75.8
CAND_0011041,75.8
CAND_0053694,75.79
CAND_0009048,75.79
CAND_0017314,75.78
CAND_0066179,75.78
CAND_0033408,75.78
CAND_0035925,75.78
CAND_0082707,75.78
CAND_0078508,75.77
CAND_0079273,75.76
CAND_0015789,75.76
CAND_0090230,75.76
CAND_0012363,75.76
CAND_0096131,75.74
CAND_0000082,75.74
CAND_0009148,75.74
CAND_0021643,75.73
CAND_0095940,75.72
CAND_0086062,75.72
CAND_0056642,75.72
CAND_0096490,75.72
CAND_0045271,75.71
CAND_0001060,75.71
CAND_0050499,75.71
CAND_0069096,75.7
CAND_0076989,75.7
CAND_0094799,75.7
CAND_0017164,75.69
CAND_0058718,75.69
CAND_0056360,75.69
CAND_0029135,75.68
CAND_0048368,75.67
CAND_0011556,75.67
CAND_0042425,75.67
CAND_0009837,75.66
CAND_0030641,75.65
CAND_0058746,75.64
CAND_0098955,75.64
CAND_0091926,75.64
CAND_0031081,75.63
CAND_0013314,75.63
CAND_0091822,75.63
CAND_0040681,75.63
CAND_0037242,75.62
CAND_0023896,75.61
CAND_0083312,75.61
CAND_0074621,75.6
CAND_0013416,75.6
CAND_0094619,75.6
CAND_0000789,75.6
CAND_0054805,75.6
CAND_0004449,75.6
CAND_0046832,75.6
CAND_0024608,75.59
CAND_0013758,75.59
CAND_0008799,75.58
CAND_0047470,75.58
CAND_0050556,75.58
CAND_0055179,75.58
CAND_0001661,75.58
CAND_0035382,75.58
CAND_0087911,75.58
CAND_0067979,75.57
CAND_0003082,75.57
CAND_0056574,75.57
CAND_0099581,75.56
CAND_0028829,75.56
CAND_0016267,75.56
CAND_0091633,75.55
CAND_0005212,75.55
CAND_0072834,75.54
CAND_0006332,75.54
CAND_0074497,75.53
CAND_0007596,75.52
CAND_0074519,75.52
CAND_0097685,75.52
CAND_0034767,75.51
CAND_0090977,75.51
CAND_0047065,75.51
CAND_0061655,75.51
CAND_0004500,75.5
CAND_0096915,75.5
CAND_0068255,75.5
CAND_0058188,75.5
CAND_0004555,75.5
CAND_0087305,75.49
CAND_0073288,75.49
CAND_0053492,75.49
CAND_0018320,75.49
CAND_0022260,75.48
CAND_0019302,75.47
CAND_0085805,75.47
CAND_0059661,75.45
CAND_0056331,75.44
CAND_0073104,75.44
CAND_0027450,75.43
CAND_0028410,75.43
CAND_0011027,75.43
CAND_0002177,75.42
CAND_0096310,75.42
CAND_0007513,75.42
CAND_0051853,75.42
CAND_0068075,75.41
CAND_0024965,75.41
CAND_0077723,75.41
CAND_0028369,75.4
CAND_0070860,75.39
CAND_0063328,75.39
CAND_0025629,75.39
CAND_0070532,75.38
CAND_0089098,75.38
CAND_0002477,75.38
CAND_0005193,75.38
CAND_0076112,75.37
CAND_0044487,75.37
CAND_0062184,75.36
CAND_0012626,75.36
CAND_0013702,75.36
CAND_0029209,75.36
CAND_0012902,75.36
CAND_0046940,75.34
CAND_0008094,75.34
CAND_0042082,75.34
CAND_0042523,75.34
CAND_0028551,75.34
CAND_0059611,75.33
CAND_0079958,75.33
CAND_0096904,75.33
CAND_0037995,75.33
CAND_0010202,75.32
CAND_0004464,75.32
CAND_0054488,75.32
CAND_0001547,75.32
CAND_0035530,75.31
CAND_0082882,75.31
CAND_0078042,75.3
CAND_0093988,75.29
CAND_0023396,75.29
CAND_0035113,75.29
CAND_0004229,75.29
CAND_0015101,75.29
CAND_0081469,75.29
CAND_0028817,75.28
CAND_0036753,75.28
CAND_0045861,75.28
CAND_0008883,75.28
CAND_0070551,75.28
CAND_0015803,75.27
CAND_0001961,75.27
CAND_0040521,75.27
CAND_0017732,75.27
CAND_0014005,75.26
CAND_0000993,75.26
CAND_0035764,75.26
CAND_0027710,75.25
CAND_0086987,75.24
CAND_0076596,75.24
CAND_0069940,75.24
CAND_0057613,75.24
CAND_0022843,75.24
CAND_0030597,75.24
CAND_0089444,75.24
CAND_0025076,75.23
CAND_0054882,75.23
CAND_0036561,75.23
CAND_0085465,75.23
CAND_0070389,75.23
CAND_0068894,75.23
CAND_0076831,75.23
CAND_0061088,75.22
CAND_0015057,75.22
CAND_0062363,75.22
CAND_0084878,75.22
CAND_0048669,75.22
CAND_0075697,75.22
CAND_0042121,75.21
CAND_0035650,75.21
CAND_0092041,75.21
CAND_0072364,75.2
CAND_0088827,75.2
CAND_0010051,75.2
CAND_0029366,75.19
CAND_0088526,75.19
CAND_0042410,75.18
CAND_0060869,75.18
CAND_0064636,75.18
CAND_0065669,75.17
CAND_0020954,75.16
CAND_0086312,75.16
CAND_0054702,75.16
CAND_0082262,75.15
CAND_0099211,75.15
CAND_0060055,75.15
CAND_0040011,75.14
CAND_0088354,75.14
CAND_0073180,75.14
CAND_0059190,75.13
CAND_0095207,75.13
CAND_0032928,75.13
CAND_0052305,75.13
CAND_0030584,75.12
CAND_0019159,75.12
CAND_0028220,75.12
CAND_0083232,75.12
CAND_0001025,75.12
CAND_0015360,75.12
CAND_0081127,75.11
CAND_0047655,75.11
CAND_0067216,75.1
CAND_0099421,75.1
CAND_0024262,75.09
CAND_0036498,75.09
CAND_0053417,75.08
CAND_0054056,75.08
CAND_0070515,75.08
CAND_0011168,75.08
CAND_0038247,75.07
CAND_0058997,75.07
CAND_0089823,75.07
CAND_0041308,75.07
CAND_0038382,75.06
CAND_0083637,75.06
CAND_0019845,75.06
CAND_0078020,75.06
CAND_0046593,75.06
CAND_0079355,75.05
CAND_0052750,75.05
CAND_0015056,75.05
CAND_0018384,75.05
CAND_0044820,75.05
CAND_0002028,75.05
CAND_0003324,75.05
CAND_0057133,75.04
CAND_0016976,75.04
CAND_0081704,75.04
CAND_0081414,75.03
CAND_0012176,75.03
CAND_0001433,75.03
CAND_0086147,75.03
CAND_0047361,75.03
CAND_0072925,75.03
CAND_0026913,75.02
CAND_0007377,75.02
CAND_0002525,75.02
CAND_0089318,75.02
CAND_0042021,75.01
CAND_0064266,75.01
CAND_0055668,75.01
CAND_0056230,75.0
CAND_0070787,75.0
CAND_0003311,75.0
CAND_0074814,74.99
CAND_0089464,74.99
CAND_0050291,74.98
CAND_0008239,74.98
CAND_0004941,74.98
CAND_0037723,74.97
CAND_0008628,74.97
CAND_0086624,74.97
CAND_0011176,74.97
CAND_0021391,74.97
CAND_0033971,74.96
CAND_0063510,74.96
CAND_0013476,74.96
CAND_0001493,74.95
CAND_0030412,74.95
CAND_0081163,74.95
CAND_0064906,74.94
CAND_0022781,74.94
CAND_0047942,74.93
CAND_0015768,74.93
CAND_0048423,74.93
CAND_0037499,74.93
CAND_0044565,74.93
CAND_0030943,74.93
CAND_0065446,74.93
CAND_0029275,74.93
CAND_0094140,74.92
CAND_0095992,74.92
CAND_0058781,74.92
CAND_0014494,74.92
CAND_0074970,74.92
CAND_0062838,74.91
CAND_0094998,74.91
CAND_0084090,74.91
CAND_0036847,74.9
CAND_0059125,74.9
CAND_0013456,74.9
CAND_0090598,74.89
CAND_0029177,74.89
CAND_0023184,74.89
CAND_0077890,74.89
CAND_0044669,74.89
CAND_0068321,74.88
CAND_0005895,74.88
CAND_0037117,74.88
CAND_0037920,74.87
CAND_0052982,74.87
CAND_0059395,74.87
CAND_0014571,74.86
CAND_0086332,74.86
CAND_0027237,74.86
CAND_0002220,74.85
CAND_0026403,74.84
CAND_0033202,74.84
CAND_0000093,74.84
CAND_0060446,74.84
CAND_0071205,74.84
CAND_0091895,74.83
CAND_0087201,74.83
CAND_0059455,74.83
CAND_0053905,74.83
CAND_0043257,74.82
CAND_0010888,74.82
CAND_0001943,74.81
CAND_0037751,74.81
CAND_0065861,74.81
CAND_0074486,74.8
CAND_0039179,74.8
CAND_0076456,74.8
CAND_0009778,74.8
CAND_0089362,74.8
CAND_0083409,74.79
CAND_0059853,74.79
CAND_0023998,74.79
CAND_0069122,74.79
CAND_0038983,74.78
CAND_0052088,74.77
CAND_0064969,74.77
CAND_0046160,74.77
CAND_0072181,74.77
CAND_0013681,74.76
CAND_0077195,74.76
CAND_0007858,74.76
CAND_0099982,74.76
CAND_0082942,74.75
CAND_0047799,74.75
CAND_0071300,74.75
CAND_0080124,74.75
CAND_0066903,74.75
CAND_0097085,74.75
CAND_0037858,74.74
CAND_0019489,74.74
CAND_0070204,74.73
CAND_0084005,74.73
CAND_0018729,74.73
CAND_0089392,74.73
CAND_0029799,74.73
CAND_0034568,74.73
CAND_0026307,74.72
CAND_0032320,74.72
CAND_0003680,74.72
CAND_0042694,74.71
CAND_0044966,74.71
CAND_0061600,74.71
CAND_0012510,74.71
CAND_0077566,74.7
CAND_0068849,74.7
CAND_0056940,74.7
CAND_0087816,74.69
CAND_0077081,74.69
CAND_0029552,74.68
CAND_0032726,74.68
CAND_0072376,74.68
CAND_0001297,74.68
CAND_0092551,74.67
CAND_0033552,74.66
CAND_0005155,74.66
CAND_0024170,74.66
CAND_0064749,74.65
CAND_0081253,74.65
CAND_0004001,74.65
CAND_0097960,74.65
CAND_0046871,74.65
CAND_0018161,74.65
CAND_0021798,74.65
CAND_0043064,74.64
CAND_0030026,74.64
CAND_0040535,74.64
CAND_0057288,74.63
CAND_0099320,74.63
CAND_0076214,74.63
CAND_0090443,74.62
CAND_0069963,74.61
CAND_0028280,74.61
CAND_0016666,74.61
CAND_0070712,74.61
